"",element,car_names,car_prices,car_registered_date,car_km,car_PS,car_configuration,car_fuelType,car_adresse,Datum,Marke,Typ_grob,Typ,Status,VerkauftIn
"4756",351.16,FORD Edge 2.0 EcoBlue 238 ST-Line,24890,10.2020,177'800,238,Automatikgetriebe,Diesel,8587 Oberaach,2023-11-17,FORD ,Edge ,Edge 2.0 ,TRUE,FALSE
"4757",351.17,FORD KUGA 2.5 Hybrid Graphite Tech Edition 4x4,52390,Neues Fahrzeug,100,191,Automatikgetriebe,Hybrid,8587 Oberaach,2023-11-17,FORD ,KUGA ,KUGA 2.5 ,TRUE,FALSE
"4758",351.18,SKODA FABIA 1.5 TSI Monte Carlo DSG,30990,Neues Fahrzeug,5,150,Automatikgetriebe,Benzin,9542 Münchwilen,2023-11-17,SKODA ,FABIA ,FABIA 1.5 ,TRUE,FALSE
"4759",351.19,SKODA FABIA 1.5 TSI Style DSG,28990,Neues Fahrzeug,5,150,Automatikgetriebe,Benzin,9542 Münchwilen,2023-11-17,SKODA ,FABIA ,FABIA 1.5 ,TRUE,FALSE
"4760",351.20,VOLVO XC40 T5 TwE Momentum DCT,44340,06.2020,13'500,245,Automatikgetriebe,Hybrid,8416 Flaach,2023-11-17,VOLVO ,XC40 ,XC40 T5 ,TRUE,FALSE
"4761",352.1,LAND ROVER Defender 130 2.5Td5,45000,07.2000,195'000,122,Handschaltung,Diesel,8125 Zollikerberg,2023-11-17,LAND ,ROVER ,ROVER Defender ,TRUE,FALSE
"4762",352.2,CITROEN C4 Cactus 1.2 e-THP Shine Edition,9500,03.2017,135'800,110,Handschaltung,Benzin,5200 Brugg AG,2023-11-17,CITROEN ,C4 ,C4 Cactus ,TRUE,FALSE
"4763",352.3,MERCEDES-BENZ 560 SEC Automatic,24900,07.1989,104'600,279,Automatikgetriebe,Benzin,1028 Préverenges,2023-11-17,MERCEDES-BENZ ,560 ,560 SEC ,TRUE,FALSE
"4764",352.4,SAAB 9-5 2.8T V6 Aero XWD Automatic,18900,07.2010,138'000,301,Automatikgetriebe,Benzin,4852 Rothrist,2023-11-17,SAAB ,9-5 ,9-5 2.8T ,TRUE,FALSE
"4765",352.5,LEXUS RX 450h comfort AWD CVT,38900,12.2016,110'000,313,Automatikgetriebe,Hybrid,4402 Frenkendorf,2023-11-17,LEXUS ,RX ,RX 450h ,TRUE,FALSE
"4766",352.6,CITROEN 11BL,37911,09.1937,30'800,0,,Benzin,9103 Schwellbrunn,2023-11-17,CITROEN ,"","",TRUE,FALSE
"4767",352.7,VW T6.1 Multivan 2.0 Bi-TDI Liberty Edition 4Motion DSG,79500,03.2021,13'700,150,Automatikgetriebe,Diesel,7500 St. Moritz,2023-11-17,VW ,T6.1 ,T6.1 Multivan ,TRUE,FALSE
"4768",352.8,VW Passat CC 3.6 V6 FSI Advance 4Motion,22000,07.2011,180'000,300,Automatikgetriebe,Benzin,4053 Basel,2023-11-17,VW ,Passat ,Passat CC ,TRUE,FALSE
"4769",352.9,FORD MUSTANG Shelby GT 500 Cobra,95000,12.2007,10'050,650,Handschaltung,Benzin,3436 Zollbrück,2023-11-17,FORD ,MUSTANG ,MUSTANG Shelby ,TRUE,FALSE
"4770",352.10,PORSCHE Cayenne S,83800,08.2018,28'000,440,Automatikgetriebe,Benzin,9502 Braunau,2023-11-17,PORSCHE ,Cayenne ,Cayenne ,TRUE,FALSE
"4771",352.11,MERCEDES-BENZ C 220 d Swiss Star AMG Line 4M 9G-Tronic,38950,08.2019,54'950,194,Automatikgetriebe,Diesel,8494 Bauma,2023-11-17,MERCEDES-BENZ ,C ,C 220 ,TRUE,FALSE
"4772",352.12,SKODA KAROQ 1.5 TSI SportLine DSG,39890,Neues Fahrzeug,5,150,Automatikgetriebe,Benzin,9542 Münchwilen,2023-11-17,SKODA ,KAROQ ,KAROQ 1.5 ,TRUE,FALSE
"4773",352.13,BMW X6 xDrive 40d,23900,08.2011,173'000,306,Automatikgetriebe,Diesel,8800 Thalwil,2023-11-17,BMW ,X6 ,X6 xDrive ,TRUE,FALSE
"4774",352.14,AUDI A3 Cabriolet 2.0 TDI quattro S-tronic,29900,02.2017,12'900,184,Automatikgetriebe,Diesel,1950 Sion,2023-11-17,AUDI ,A3 ,A3 Cabriolet ,TRUE,FALSE
"4775",352.15,VOLVO XC40 T4 TwE R-Design DCT,44500,12.2021,16'600,129,Automatikgetriebe,Hybrid,1202 Genève,2023-11-17,VOLVO ,XC40 ,XC40 T4 ,TRUE,FALSE
"4776",352.16,BMW X5 xDrive45e M Sport,74900,07.2021,35'000,286,Automatikgetriebe,Hybrid,4132 Muttenz,2023-11-17,BMW ,X5 ,X5 xDrive45e ,TRUE,FALSE
"4777",352.17,MAZDA CX-30 X 186 Homura,37200,Neues Fahrzeug,10,186,Handschaltung,Benzin,1227 Carouge (GE),2023-11-17,MAZDA ,CX-30 ,CX-30 X ,TRUE,FALSE
"4778",352.18,MAZDA CX-30 X 186 Homura,37500,07.2022,10,186,Handschaltung,Benzin,1227 Carouge (GE),2023-11-17,MAZDA ,CX-30 ,CX-30 X ,TRUE,FALSE
"4779",352.19,FORD Puma 1.0 EcoB Hybrid 155 PS ST-Line X,35350,Neues Fahrzeug,25,155,Automatikgetriebe,Benzin,6330 Cham,2023-11-17,FORD ,Puma ,Puma 1.0 ,TRUE,FALSE
"4780",352.20,AUDI Q4 e-tron 45 quattro,71990,Neues Fahrzeug,25,265,Automatikgetriebe,Elektro,1122 Romanel-sur-Morges,2023-11-17,AUDI ,Q4 ,Q4 e-tron ,TRUE,FALSE
"4781",353.1,FORD F-Pickup F-150 Raptor SVT,51000,01.2015,96'000,416,Automatikgetriebe,Benzin,6210 Sursee,2023-11-17,FORD ,F-Pickup ,F-Pickup F-150 ,TRUE,FALSE
"4782",353.2,VOLVO XC90 B5 Diesel Mild Hybrid AWD R-Design Geartronic,50000,12.2019,48'500,235,Automatikgetriebe,Diesel,8603 Schwerzenbach,2023-11-17,VOLVO ,XC90 ,XC90 B5 ,TRUE,FALSE
"4783",353.3,FIAT Panda 0.9 Twinair Turbo Climbing 4x4,9500,11.2016,116'000,85,Handschaltung,Benzin,7500 St. Moritz GR,2023-11-17,FIAT ,Panda ,Panda 0.9 ,TRUE,FALSE
"4784",353.4,VW Golf 1.4,3050,09.2006,260'000,64,Handschaltung,Benzin,3661 Uetendorf,2023-11-17,VW ,Golf ,Golf ,TRUE,FALSE
"4785",353.5,TOYOTA Corolla Touring Sports 2.0 HSD GR-S e-CVT,35000,01.2022,3'800,184,Automatikgetriebe,Hybrid,8048 Zürich,2023-11-17,TOYOTA ,Corolla ,Corolla Touring ,TRUE,FALSE
"4786",353.6,LANCIA Thesis 3.0 V6 Emblema,9900,10.2002,206'000,215,Automatikgetriebe,Benzin,8154 Oberglatt,2023-11-17,LANCIA ,Thesis ,Thesis 3.0 ,TRUE,FALSE
"4787",353.7,PORSCHE Taycan Turbo,119500,11.2021,55'000,680,,Elektro,6300 Zug,2023-11-17,PORSCHE ,Taycan ,Taycan ,TRUE,FALSE
"4788",353.8,MERCEDES-BENZ SLK 280,11750,07.2005,121'500,231,Automatikgetriebe,Benzin,8117 Fällanden,2023-11-17,MERCEDES-BENZ ,SLK ,SLK ,TRUE,FALSE
"4789",353.9,PORSCHE 911 Turbo,58900,03.2002,198'000,600,Handschaltung,Benzin,6214 Schenkon,2023-11-17,PORSCHE ,911 ,911 ,TRUE,FALSE
"4790",353.10,BMW X5 xDrive 40d Pure M Sport Plus Steptronic,39999,08.2018,100'000,313,Automatikgetriebe,Diesel,8933 Maschwanden,2023-11-17,BMW ,X5 ,X5 xDrive ,TRUE,FALSE
"4791",353.11,KIA Ceed 1.5 T-GDi MHEV GT-Line,35900,Neues Fahrzeug,25,161,Automatikgetriebe,Benzin,5630 Muri,2023-11-17,KIA ,Ceed ,Ceed 1.5 ,TRUE,FALSE
"4792",353.12,AUDI Q3 Sportback 40 TFSI quattro S-tronic,71990,Neues Fahrzeug,25,190,Automatikgetriebe,Benzin,1122 Romanel-sur-Morges,2023-11-17,AUDI ,Q3 ,Q3 Sportback ,TRUE,FALSE
"4793",353.13,HYUNDAI KONA 1.6 T-GDi Origo 4WD,39400,Neues Fahrzeug,20,198,Automatikgetriebe,Benzin,6010 Kriens,2023-11-17,HYUNDAI ,KONA ,KONA 1.6 ,TRUE,FALSE
"4794",353.14,AUDI SQ8 50 TDI quattro tiptronic,78980,10.2019,118'000,435,Automatikgetriebe,Diesel,8309 Nürensdorf,2023-11-17,AUDI ,SQ8 ,SQ8 50 ,TRUE,FALSE
"4795",353.15,CUPRA Formentor 1.4 eHybrid VZ DSG,52700,Neues Fahrzeug,10,245,Automatikgetriebe,Hybrid,8404 Winterthur,2023-11-17,CUPRA ,Formentor ,Formentor 1.4 ,TRUE,FALSE
"4796",353.16,KIA e Niro 64 kWh Style,24990,07.2020,82'750,204,Automatikgetriebe,Elektro,4107 Ettingen,2023-11-17,KIA ,e ,e Niro ,TRUE,FALSE
"4797",353.17,AUDI e-tron 55 Sportback S Line Black Edition quattro,68800,07.2021,43'900,408,Automatikgetriebe,Elektro,6370 Stans,2023-11-17,AUDI ,e-tron ,e-tron 55 ,TRUE,FALSE
"4798",353.18,VW Amarok 3.0TDI Style Winter 2,69900,Neues Fahrzeug,50,240,Automatikgetriebe,Diesel,8803 Rüschlikon,2023-11-17,VW ,Amarok ,Amarok 3.0TDI ,TRUE,FALSE
"4799",353.19,AUDI Q3 Sportback 40 TFSI S line quattro S-tronic,68600,Neues Fahrzeug,25,190,Automatikgetriebe,Benzin,6370 Stans,2023-11-17,AUDI ,Q3 ,Q3 Sportback ,TRUE,FALSE
"4800",353.20,AUDI Q4 Sportback e-tron 50 quattro,79500,Neues Fahrzeug,25,299,Automatikgetriebe,Elektro,6370 Stans,2023-11-17,AUDI ,Q4 ,Q4 Sportback ,TRUE,FALSE
"4801",354.1,MERCEDES-BENZ GLC 300 e AMG Line 4Matic,79600,Vorführmodell,9'000,340,Automatikgetriebe,Hybrid,8305 Dietlikon,2023-11-17,MERCEDES-BENZ ,GLC ,GLC 300 ,TRUE,FALSE
"4802",354.2,MERCEDES-BENZ GLC 43 AMG 4Matic,84600,Vorführmodell,14'000,390,Automatikgetriebe,Benzin,8305 Dietlikon,2023-11-17,MERCEDES-BENZ ,GLC ,GLC 43 ,TRUE,FALSE
"4803",354.3,VW Amarok 3.0TDI Aventura Winter 1,63800,07.2023,3'500,240,Automatikgetriebe,Diesel,7310 Bad Ragaz,2023-11-17,VW ,Amarok ,Amarok 3.0TDI ,TRUE,FALSE
"4804",354.4,BMW 218d xDrive GranT Sport,39900,04.2022,21'500,150,Automatikgetriebe,Diesel,8706 Meilen,2023-11-17,BMW ,218d ,218d xDrive ,TRUE,FALSE
"4805",354.5,MERCEDES-BENZ GLA 250,53600,01.2022,10'000,224,Automatikgetriebe,Benzin,8305 Dietlikon,2023-11-17,MERCEDES-BENZ ,GLA ,GLA ,TRUE,FALSE
"4806",354.6,FORD Tourneo Con. 1.0 SCTi Tit,17900,09.2016,69'800,100,Handschaltung,Benzin,3800 Unterseen,2023-11-17,FORD ,Tourneo ,Tourneo Con. ,TRUE,FALSE
"4807",354.7,JEEP RENEGADE 1.3 Turbo 4xe 240 Upland,40600,Tageszulassung,20,0,Automatikgetriebe,Hybrid,1868 Collombey,2023-11-17,JEEP ,RENEGADE ,RENEGADE 1.3 ,TRUE,FALSE
"4808",354.8,KIA NIRO EV Style,48450,Neues Fahrzeug,28,204,Automatikgetriebe,Elektro,6403 Küssnacht am Rigi,2023-11-17,KIA ,NIRO ,NIRO EV ,TRUE,FALSE
"4809",354.9,SKODA Karoq 1.5 TSI ACT Style DSG,25490,12.2018,37'300,150,Automatikgetriebe,Benzin,4923 WYNAU (BE),2023-11-17,SKODA ,Karoq ,Karoq 1.5 ,TRUE,FALSE
"4810",354.10,RENAULT Trafic ENERGY dCi 125 Grand Passenger Authentique,26900,02.2016,91'120,125,Handschaltung,Diesel,1023 Crissier,2023-11-17,RENAULT ,Trafic ,Trafic ENERGY ,TRUE,FALSE
"4811",354.11,OPEL Mokka 1.2T/130 Elegance,35900,Vorführmodell,2'000,130,Automatikgetriebe,Benzin,3000 Bern,2023-11-17,OPEL ,Mokka ,Mokka 1.2T/130 ,TRUE,FALSE
"4812",354.12,VOLVO V90 2.0 D4 Inscription AWD,53950,04.2021,36'938,191,Automatikgetriebe,Diesel,8913 Ottenbach,2023-11-17,VOLVO ,V90 ,V90 2.0 ,TRUE,FALSE
"4813",354.13,SKODA Octavia Combi 2.0 TDI DSG Ambition,35900,02.2023,20'990,150,Automatikgetriebe,Diesel,9050 Appenzell,2023-11-17,SKODA ,Octavia ,Octavia Combi ,TRUE,FALSE
"4814",354.14,CUPRA LEON ST 1.4 e-HYBRID pHEV Inicio DSG,42900,Vorführmodell,4'000,204,Automatikgetriebe,Hybrid,6010 Kriens LU,2023-11-17,CUPRA ,LEON ,LEON ST ,TRUE,FALSE
"4815",354.15,MERCEDES-BENZ EQE 350 Electric Art Line 4matic,84900,Neues Fahrzeug,50,292,Automatikgetriebe,Elektro,3018 Bern,2023-11-17,MERCEDES-BENZ ,EQE ,EQE 350 ,TRUE,FALSE
"4816",354.16,VOLVO V60 2.4 D5 Summum AWD,23400,01.2015,60'900,215,Automatikgetriebe,Diesel,6330 Cham,2023-11-17,VOLVO ,V60 ,V60 2.4 ,TRUE,FALSE
"4817",354.17,VOLVO XC60 T8 eAWD Inscription Geartronic,49900,04.2021,77'400,391,Automatikgetriebe,Hybrid,6438 Ibach-Schwyz,2023-11-17,VOLVO ,XC60 ,XC60 T8 ,TRUE,FALSE
"4818",354.18,SEAT Tarraco 1.4 e-HYBRID DSG Move FR,49900,Vorführmodell,6'500,245,Automatikgetriebe,Hybrid,6010 Kriens LU,2023-11-17,SEAT ,Tarraco ,Tarraco 1.4 ,TRUE,FALSE
"4819",354.19,BMW X5 xDrive M50d Steptronic,69900,02.2019,68'000,400,Automatikgetriebe,Diesel,8887 Mels,2023-11-17,BMW ,X5 ,X5 xDrive ,TRUE,FALSE
"4820",354.20,CITROEN C5 Berline 3.0 HDi V6 Exclusive Automatic,8990,10.2009,146'000,241,Automatikgetriebe,Diesel,8108 Dällikon/ZH,2023-11-17,CITROEN ,C5 ,C5 Berline ,TRUE,FALSE
"4821",355.1,TOYOTA Yaris Cross 1.5 VVT-i HSD Active,26390,Neues Fahrzeug,1,116,Automatikgetriebe,Hybrid,5502 Hunzenschwil,2023-11-17,TOYOTA ,Yaris ,Yaris Cross ,TRUE,FALSE
"4822",355.2,TOYOTA BZ4X 11 kW OBCStyle AWD 160kW,54500,Neues Fahrzeug,1,218,Automatikgetriebe,Elektro,5502 Hunzenschwil,2023-11-17,TOYOTA ,BZ4X ,BZ4X 11 ,TRUE,FALSE
"4823",355.3,PORSCHE 911 GT3 PDK Clubsport (CH-Fahrzeug),249890,11.2022,5'900,510,Automatikgetriebe,Benzin,9535 Wilen bei Wil,2023-11-17,PORSCHE ,911 ,911 GT3 ,TRUE,FALSE
"4824",355.4,MERCEDES-BENZ GLC 300 AMG Line 4Matic 9G-Tronic,44990,11.2019,55'000,258,Automatikgetriebe,Benzin,4538 Oberbipp,2023-11-17,MERCEDES-BENZ ,GLC ,GLC 300 ,TRUE,FALSE
"4825",355.5,MERCEDES-BENZ GLA 45 S AMG 4Matic+ 8G-Speedshift DCT,64800,01.2021,17'000,421,Automatikgetriebe,Benzin,4538 Oberbipp,2023-11-17,MERCEDES-BENZ ,GLA ,GLA 45 ,TRUE,FALSE
"4826",355.6,MERCEDES-BENZ C 43 AMG 4Matic Speedshift TCT 9G,61990,02.2020,13'000,390,Automatikgetriebe,Benzin,4538 Oberbipp,2023-11-17,MERCEDES-BENZ ,C ,C 43 ,TRUE,FALSE
"4827",355.7,BMW M240i xD M Sport Pro,67900,03.2023,7'700,374,Automatikgetriebe,Benzin,8953 Dietikon,2023-11-17,BMW ,M240i ,M240i xD ,TRUE,FALSE
"4828",355.8,AUDI RS3 Limousine 2.5 TSI quattro S-tronic,74900,03.2023,7'000,400,Automatikgetriebe,Benzin,5503 Schafisheim,2023-11-17,AUDI ,RS3 ,RS3 Limousine ,TRUE,FALSE
"4829",355.9,CUPRA LEON ST 2.0 TSI VZ CUP DSG 4Drive,49990,Vorführmodell,6'990,370,Automatikgetriebe,Benzin,4053 Basel,2023-11-17,CUPRA ,LEON ,LEON ST ,TRUE,FALSE
"4830",355.10,SEAT Tarraco 1.5TSI EVO Move FR DSG,47990,06.2023,7'500,150,Automatikgetriebe,Benzin,4053 Basel,2023-11-17,SEAT ,Tarraco ,Tarraco 1.5TSI ,TRUE,FALSE
"4831",355.11,BMW X3 xDrive 35i M Sport Steptronic,32900,04.2017,79'000,306,Automatikgetriebe,Benzin,1032 Romanel sur Lausanne,2023-11-17,BMW ,X3 ,X3 xDrive ,TRUE,FALSE
"4832",355.12,MERCEDES-BENZ C 400 Avantgarde 4Matic 9G-Tronic,36900,05.2019,79'600,333,Automatikgetriebe,Benzin,1032 Romanel sur Lausanne,2023-11-17,MERCEDES-BENZ ,C ,C 400 ,TRUE,FALSE
"4833",355.13,MINI Cooper S Brighton Cabrio,31999,03.2021,18'800,192,Automatikgetriebe,Benzin,4147 Aesch BL,2023-11-17,MINI ,Cooper ,Cooper S ,TRUE,FALSE
"4834",355.14,BMW 225xe ActiveTourer MSport,20499,09.2018,93'500,224,Automatikgetriebe,Hybrid,4147 Aesch BL,2023-11-17,BMW ,225xe ,225xe ActiveTourer ,TRUE,FALSE
"4835",355.15,AUDI S5 Sportback 3.0 V6 TFSI quattro S-Tronic,13480,11.2011,259'000,333,Automatikgetriebe,Benzin,8309 Nürensdorf,2023-11-17,AUDI ,S5 ,S5 Sportback ,TRUE,FALSE
"4836",355.16,MERCEDES-BENZ CLA 250 AMG Line 4m Shooting Brake,73100,Neues Fahrzeug,100,238,Automatikgetriebe,Benzin,8620 Wetzikon & 8645 Rapperswil-Jona,2023-11-17,MERCEDES-BENZ ,CLA ,CLA 250 ,TRUE,FALSE
"4837",355.17,AUDI A4 Avant 40 TDI S line quattro S-tronic,37980,04.2020,57'000,190,Automatikgetriebe,Diesel,8494 Bauma,2023-11-17,AUDI ,A4 ,A4 Avant ,TRUE,FALSE
"4838",355.18,RENAULT Arkana 1.3 TCe Intens EDC,27900,10.2022,15'000,140,Automatikgetriebe,Benzin,1024 Ecublens,2023-11-17,RENAULT ,Arkana ,Arkana 1.3 ,TRUE,FALSE
"4839",355.19,SKODA Enyaq Coupé RS iV 80 4x4,49900,01.2023,13'000,299,Automatikgetriebe,Elektro,8800 Thalwil,2023-11-17,SKODA ,Enyaq ,Enyaq Coupé ,TRUE,FALSE
"4840",355.20,SKODA Octavia Combi 2.0 TDI DSG Ambition 4x4,47380,Neues Fahrzeug,12,150,Automatikgetriebe,Diesel,8048 Zürich,2023-11-17,SKODA ,Octavia ,Octavia Combi ,TRUE,FALSE
"4841",356.1,BMW X1 sDrive20d Efficient Dynamics Edition,9999,12.2011,160'000,163,Handschaltung,Diesel,3645 Gwatt (Thun),2023-11-17,BMW ,X1 ,X1 sDrive20d ,TRUE,FALSE
"4842",356.2,MERCEDES-BENZ C 220 CDI 7G-Tronic,19900,04.2012,70'070,170,Automatikgetriebe,Diesel,5705 Hallwil,2023-11-17,MERCEDES-BENZ ,C ,C 220 ,TRUE,FALSE
"4843",356.3,FORD F-Pickup F250 Superduty Powerstroke,75900,02.2011,96'000,405,Automatikgetriebe,Diesel,4147 Aesch,2023-11-17,FORD ,F-Pickup ,F-Pickup F250 ,TRUE,FALSE
"4844",356.4,JAGUAR E-Pace 2.0 P250 R-Dynamic S AWD Automatik,30500,11.2019,59'000,249,Automatikgetriebe,Benzin,8807 Freienbach,2023-11-17,JAGUAR ,E-Pace ,E-Pace 2.0 ,TRUE,FALSE
"4845",356.5,CUPRA LEON 300 (+ Winter Wheels),45000,03.2021,26'000,300,Automatikgetriebe,Benzin,8952 Schlieren,2023-11-17,CUPRA ,LEON ,LEON 300 ,TRUE,FALSE
"4846",356.6,PORSCHE 911 Carrera,105500,04.1989,73'000,217,Handschaltung,Benzin,8706 Feldmeilen,2023-11-17,PORSCHE ,911 ,911 ,TRUE,FALSE
"4847",356.7,BMW 330Ci Cabriolet,12900,07.2004,158'000,231,Handschaltung,Benzin,3984 Fiesch,2023-11-17,BMW ,330Ci ,330Ci ,TRUE,FALSE
"4848",356.8,AUDI SQ5 TDI quattro tiptronic,78600,02.2021,28'000,398,Automatikgetriebe,Diesel,2400 Le Locle,2023-11-17,AUDI ,SQ5 ,SQ5 TDI ,TRUE,FALSE
"4849",356.9,TOYOTA GT 86 2.0 D-4S Sport,25000,12.2012,66'742,250,Handschaltung,Benzin,3264 Diessbach,2023-11-17,TOYOTA ,GT ,GT 86 ,TRUE,FALSE
"4850",356.10,FERRARI F430 Spider,94900,04.2006,78'300,486,Automatikgetriebe,Benzin,1092 Belmont,2023-11-17,FERRARI ,F430 ,F430 ,TRUE,FALSE
"4851",356.11,OPEL New Corsa-e Edition 136PS,32240,Neues Fahrzeug,1,136,Automatikgetriebe,Elektro,1700 Fribourg,2023-11-17,OPEL ,New ,New Corsa-e ,TRUE,FALSE
"4852",356.12,BMW i5 M60 xDrive M Sport Pro,127800,Neues Fahrzeug,10,601,Automatikgetriebe,Elektro,8645 Rapperswil-Jona,2023-11-17,BMW ,i5 ,i5 M60 ,TRUE,FALSE
"4853",356.13,PORSCHE 911 Carrera 4S Cabriolet,113900,10.2014,29'900,400,Automatikgetriebe,Benzin,6596 Gordola,2023-11-17,PORSCHE ,911 ,911 Carrera ,TRUE,FALSE
"4854",356.14,LAND ROVER Range Rover Evoque R-Dynamic D 180 AT9 BLACK PACK,32900,10.2019,109'300,180,Automatikgetriebe,Diesel,8305 Dietlikon,2023-11-17,LAND ,ROVER ,ROVER Range ,TRUE,FALSE
"4855",356.15,FIAT 500X 1.3 GSE S-Design,20600,11.2020,60'939,150,Automatikgetriebe,Benzin,8400 Winterthur,2023-11-17,FIAT ,500X ,500X 1.3 ,TRUE,FALSE
"4856",356.16,LAND ROVER Range Rover Evoque D 180 S AT9,35900,09.2020,54'800,180,Automatikgetriebe,Diesel,8305 Dietlikon,2023-11-17,LAND ,ROVER ,ROVER Range ,TRUE,FALSE
"4857",356.17,BMW X4 M 40i Steptronic,39900,08.2017,78'000,360,Automatikgetriebe,Benzin,1847 Rennaz,2023-11-17,BMW ,X4 ,X4 M ,TRUE,FALSE
"4858",356.18,MINI Countryman Cooper SE Highland Edition ALL4 PHEV Steptronic,52900,Neues Fahrzeug,10,224,Automatikgetriebe,Hybrid,1806 St-Légier-Chiésaz,2023-11-17,MINI ,Countryman ,Countryman Cooper ,TRUE,FALSE
"4859",356.19,MERCEDES-BENZ GLC Coupé 300 AMG Line 4Matic 9G-Tronic,62900,12.2021,26'500,258,Automatikgetriebe,Benzin,5070 Frick,2023-11-17,MERCEDES-BENZ ,GLC ,GLC Coupé ,TRUE,FALSE
"4860",356.20,VW Golf 2.0 TSI R-Line DSG 4 Motion,43900,Neues Fahrzeug,25,191,Automatikgetriebe,Benzin,8880 Walenstadt / SG,2023-11-17,VW ,Golf ,Golf 2.0 ,TRUE,FALSE
"4861",357.1,CHEVROLET Silverado 2500 HD,69000,05.2002,200'000,252,Automatikgetriebe,Diesel,6340 Baar,2023-11-17,CHEVROLET ,Silverado ,Silverado 2500 ,TRUE,FALSE
"4862",357.2,AUDI A1 Sportback 1.4 TFSI Ambition S-tronic,14800,02.2015,118'000,140,Automatikgetriebe,Benzin,1700 Fribourg,2023-11-17,AUDI ,A1 ,A1 Sportback ,TRUE,FALSE
"4863",357.3,VOLVO XC90 D5 AWD Executive Geartronic,12000,10.2007,122'000,185,Automatikgetriebe,Diesel,1010 LAUSANNE,2023-11-17,VOLVO ,XC90 ,XC90 D5 ,TRUE,FALSE
"4864",357.4,PORSCHE 911 Turbo,169911,12.1986,127'500,300,Handschaltung,Benzin,8834 Schindellegi,2023-11-17,PORSCHE ,911 ,911 ,TRUE,FALSE
"4865",357.5,BMW 650i Gran Coupé xDrive,44900,09.2017,71'000,450,Automatikgetriebe,Benzin,6300 Zug,2023-11-17,BMW ,650i ,650i Gran ,TRUE,FALSE
"4866",357.6,NISSAN Qashqai 1.2 DIG-T tekna,19000,09.2018,70'000,115,Handschaltung,Benzin,8620 Wetzikon,2023-11-17,NISSAN ,Qashqai ,Qashqai 1.2 ,TRUE,FALSE
"4867",357.7,BMW X5M Competition Steptronic Competition,109000,04.2020,57'000,626,Automatikgetriebe,Benzin,1801 Le Mont-Pèlerin,2023-11-17,BMW ,X5M ,X5M Competition ,TRUE,FALSE
"4868",357.8,VW Tiguan 2.0TSI R-Line 4Motion DSG,45900,03.2021,34'000,244,Automatikgetriebe,Benzin,1782 Formangueires ,2023-11-17,VW ,Tiguan ,Tiguan 2.0TSI ,TRUE,FALSE
"4869",357.9,MERCEDES-BENZ E 220 d All-Terrain Avantgarde 4Matic 9G-Tronic,33000,04.2018,55'000,194,Automatikgetriebe,Diesel,6830 chiasso,2023-11-17,MERCEDES-BENZ ,E ,E 220 ,TRUE,FALSE
"4870",357.10,PEUGEOT 308 2.0 BlueHDI Féline Automatic,10250,04.2014,148'000,150,Automatikgetriebe,Diesel,5610 Adliswil,2023-11-17,PEUGEOT ,308 ,308 2.0 ,TRUE,FALSE
"4871",357.11,VW Golf 2.0 TSI R-Line DSG 4 Motion,43900,Neues Fahrzeug,25,191,Automatikgetriebe,Benzin,8880 Walenstadt / SG,2023-11-17,VW ,Golf ,Golf 2.0 ,TRUE,FALSE
"4872",357.12,SUZUKI Swift 1.2 Compact Top Hybrid CVT,22900,08.2021,19'730,83,Automatikgetriebe,Benzin,1217 MEYRIN / GENEVE,2023-11-17,SUZUKI ,Swift ,Swift 1.2 ,TRUE,FALSE
"4873",357.13,FIAT Panda 0.9 Twinair Turbo Cross 4x4,24400,Tageszulassung,20,85,Handschaltung,Benzin,6802 Rivera,2023-11-17,FIAT ,Panda ,Panda 0.9 ,TRUE,FALSE
"4874",357.14,RENAULT Mégane Berline 1.6 E-Tech R.S. Line,25990,12.2021,8'700,160,Automatikgetriebe,Hybrid,6208 Oberkirch,2023-11-17,RENAULT ,Mégane ,Mégane Berline ,TRUE,FALSE
"4875",357.15,SUZUKI Vitara 1.6 S.Cellano Top Automatic,19800,12.2015,90'041,120,Automatikgetriebe,Benzin,1217 MEYRIN / GENEVE,2023-11-17,SUZUKI ,Vitara ,Vitara 1.6 ,TRUE,FALSE
"4876",357.16,CUPRA Ateca 2.0TSI 4Drive DSG,33890,08.2019,12'650,300,Automatikgetriebe,Benzin,4923 WYNAU (BE),2023-11-17,CUPRA ,Ateca ,Ateca 2.0TSI ,TRUE,FALSE
"4877",357.17,SKODA Octavia Combi 1.4 TSI G-tec Ambition CNG DSG,16890,02.2018,68'000,110,Automatikgetriebe,Übrige,9535 Wilen b. Wil,2023-11-17,SKODA ,Octavia ,Octavia Combi ,TRUE,FALSE
"4878",357.18,BMW iX xDrive40 L.Edition - 8 JAHRE GARANTIE - GRATIS SERVICE,62790,01.2022,43'900,327,Automatikgetriebe,Elektro,9535 Wilen b. Wil,2023-11-17,BMW ,iX ,iX xDrive40 ,TRUE,FALSE
"4879",357.19,BMW X1 xDrive 18d,19900,09.2016,68'000,150,Handschaltung,Diesel,7000 Chur,2023-11-17,BMW ,X1 ,X1 xDrive ,TRUE,FALSE
"4880",357.20,PORSCHE 911 R,369911,07.2016,7'100,500,Handschaltung,Benzin,8835 Feusisberg,2023-11-17,PORSCHE ,911 ,911 ,TRUE,FALSE
